Generation,Points,Steps,Ray Radius,Sight,Moving Speed,Box Weight,Weight
227,4,30,16,36.8606,10.38374,56.91466,-21.35783
228,4,32,16,36.77049,12.63207,51.78197,-25.37802
229,4,30,16,36.8606,11.91116,51.78197,-23.20122
230,4,32,16,36.18607,9.734544,54.91991,-27.12476
231,4,30,16,35.95411,9.013634,54.91991,-24.94796
232,2,30,16,33.38356,9.013634,54.91991,-24.94796
233,4,34,16,38.60485,13.21257,51.08077,-27.55482
234,6,32,16,38.45462,14.41439,51.08077,-25.37802
235,4,28,16,40.40327,10.68955,56.14218,-21.05893
236,4,32,16,38.53636,14.8097,54.12115,-23.95337
237,4,32,16,40.81635,14.8606,50.60364,-25.79677
238,4,34,16,32.8196,13.21257,51.08077,-27.55482
239,6,36,16,30.15894,13.93348,51.08077,-29.73163
240,4,36,16,37.77171,11.82657,60.29947,-28.21032
241,6,32,16,38.21428,14.8097,52.02885,-23.95337
242,6,32,16,32.75111,14.8097,52.02885,-23.95337
243,4,34,16,29.83687,13.93348,47.92277,-29.73163
244,4,36,16,26.62217,10.87865,57.16153,-26.04484
245,4,36,16,29.19272,9.351231,60.20191,-24.20144
246,4,36,16,32.08534,10.87865,57.16153,-26.04484
247,6,36,16,33.72118,12.45697,52.69594,-29.73163
248,4,36,16,30.82856,12.45697,52.69594,-29.73163
249,6,36,16,31.47271,12.45697,52.69594,-29.73163
250,4,36,16,28.66182,14.37969,52.69594,-29.73163
251,4,34,16,27.93594,10.92955,52.57832,-27.88823
252,4,36,16,25.18478,11.48217,55.83388,-31.47836
253,4,36,16,30.61975,12.90318,54.31111,-29.73163
254,4,36,16,26.00954,10.92955,55.73632,-27.88823
255,4,36,16,26.00954,12.45697,52.69594,-29.73163
256,4,36,16,32.86822,12.90318,54.31111,-29.73163
257,4,36,16,27.40505,12.90318,54.31111,-29.73163
258,4,36,16,27.1427,8.478234,60.48943,-29.63497
259,4,36,16,25.68747,10.92955,55.73632,-27.88823
260,6,36,16,29.9756,12.90318,54.31111,-29.73163
261,6,36,16,26.7609,12.90318,54.31111,-29.73163
262,4,36,16,25.36539,10.92955,55.73632,-27.88823
263,6,36,16,29.33145,12.90318,54.31111,-29.73163
264,6,36,16,23.86828,12.90318,54.31111,-29.73163
265,4,36,16,27.93594,10.92955,55.73632,-27.88823
266,4,36,16,29.0409,11.42666,55.92628,-29.73163
267,4,36,16,23.86828,11.37576,57.35149,-27.88823
268,4,36,16,26.14828,11.42666,55.92628,-29.73163
269,4,36,16,23.54621,9.848345,60.39187,-26.04484
270,4,36,16,25.8262,11.42666,55.92628,-29.73163
271,4,36,16,28.39675,11.42666,55.92628,-29.73163
272,4,36,16,28.39675,11.42666,55.92628,-29.73163
273,4,36,16,25.50413,11.42666,55.92628,-29.73163
274,4,36,16,25.50413,11.42666,55.92628,-29.73163
275,4,36,16,20.04096,11.42666,55.92628,-29.73163
276,4,36,16,25.18205,11.42666,55.92628,-29.73163
277,4,36,16,24.85998,11.42666,55.92628,-29.73163
278,4,34,16,28.07467,11.42666,52.76828,-29.73163
279,4,36,16,21.64528,11.42666,55.92628,-29.73163
280,4,36,16,25.18205,11.42666,55.92628,-29.73163
281,4,36,16,28.07467,11.42666,55.92628,-29.73163
282,4,34,16,28.07467,11.42666,52.76828,-29.73163
283,4,36,16,25.18205,11.42666,55.92628,-29.73163
284,4,34,16,25.18205,11.42666,52.76828,-29.73163
285,4,36,16,24.85998,11.42666,55.92628,-29.73163
286,4,36,16,27.43052,11.42666,55.92628,-29.73163
287,4,36,16,21.00113,11.42666,55.92628,-29.73163
288,4,36,16,20.67905,11.42666,55.92628,-29.73163
289,6,34,16,27.43052,11.42666,52.76828,-29.73163
290,6,36,16,27.10845,11.42666,55.92628,-29.73163
291,4,36,16,24.5379,11.42666,55.92628,-29.73163
292,4,36,16,22.92753,11.42666,55.92628,-29.73163
293,4,34,16,29.355,11.28625,52.76828,-29.73163
294,4,34,16,26.46238,11.28625,52.76828,-29.73163
295,4,36,16,29.03292,11.28625,55.92628,-29.73163
296,4,34,16,29.03292,11.28625,52.76828,-29.73163
297,4,36,16,23.24768,11.28625,55.92628,-29.73163
298,4,36,16,26.1403,11.28625,55.92628,-29.73163
299,4,36,16,25.49615,11.28625,55.92628,-29.73163
